Time,MW
2018-01-29 05:55:00,91.72190000539328
2018-01-29 06:00:00,91.54505423279059
2018-01-29 06:05:00,92.99362673769728
2018-01-29 06:10:00,81.93002520381968
2018-01-29 06:15:00,88.27229157820143
2018-01-29 06:20:00,83.8433165461688
2018-01-29 06:25:00,84.14711693690273
2018-01-29 06:30:00,88.64541860042118
2018-01-29 06:35:00,77.90888207272258
2018-01-29 06:40:00,89.67816713013805
2018-01-29 06:45:00,93.68407669198841
2018-01-29 06:50:00,92.43842929681443
2018-01-29 06:55:00,86.5643620446618
2018-01-29 07:00:00,91.34745891950777
2018-01-29 07:05:00,86.90685181733436
2018-01-29 07:10:00,86.316850696867
2018-01-29 07:15:00,83.14587848578867
2018-01-29 07:20:00,87.53446216236134
2018-01-29 07:25:00,94.01316047547127
2018-01-29 07:30:00,85.3952371796562
2018-01-29 07:35:00,96.56670022314606
2018-01-29 07:40:00,88.43608537633382
2018-01-29 07:45:00,87.9450875608121
2018-01-29 07:50:00,81.81600982133722
2018-01-29 07:55:00,79.69470798741601
2018-01-29 08:00:00,83.44997201124707
2018-01-29 08:05:00,89.4193674529801
2018-01-29 08:10:00,89.4776555728787
2018-01-29 08:15:00,93.02149019903057
2018-01-29 08:20:00,85.6442987044988
2018-01-29 08:25:00,88.47523538004809
2018-01-29 08:30:00,81.52243826042665
2018-01-29 08:35:00,82.1887455142616
2018-01-29 08:40:00,86.64607151042387
2018-01-29 08:45:00,88.20091735153738
2018-01-29 08:50:00,94.0040739975114
2018-01-29 08:55:00,96.46272479764508
2018-01-29 09:00:00,96.13584992895156
2018-01-29 09:05:00,94.69087567007747
2018-01-29 09:10:00,86.15003296294748
2018-01-29 09:15:00,106.3361969463101
2018-01-29 09:20:00,90.42427100572041
2018-01-29 09:25:00,93.81358899242353
2018-01-29 09:30:00,88.57147504026571
2018-01-29 09:35:00,94.0170535426239
2018-01-29 09:40:00,94.68127717552689
2018-01-29 09:45:00,80.31182579309602
2018-01-29 09:50:00,84.28695203068936
2018-01-29 09:55:00,85.77927282554826
2018-01-29 10:00:00,86.32021470110415
2018-01-29 10:05:00,81.02510502866643
2018-01-29 10:10:00,84.17290790855303
2018-01-29 10:15:00,81.90291273593702
2018-01-29 10:20:00,83.4588907742072
2018-01-29 10:25:00,83.5941623788226
2018-01-29 10:30:00,88.755625683096
2018-01-29 10:35:00,82.18306369293474
2018-01-29 10:40:00,73.30483463865339
2018-01-29 10:45:00,79.55301017613259
2018-01-29 10:50:00,82.44711300786847
2018-01-29 10:55:00,82.01302351248336
2018-01-29 11:00:00,91.83868755012925
2018-01-29 11:05:00,93.3718860279834
2018-01-29 11:10:00,91.3859556202211
2018-01-29 11:15:00,99.70744406967586
2018-01-29 11:20:00,87.09336838535313
2018-01-29 11:25:00,89.43541788989464
2018-01-29 11:30:00,74.29247974981571
2018-01-29 11:35:00,87.68156929177171
2018-01-29 11:40:00,80.5431274934134
2018-01-29 11:45:00,71.44446625868133
2018-01-29 11:50:00,78.38865948008886
2018-01-29 11:55:00,77.53751416953213
2018-01-29 12:00:00,77.60060209289819
2018-01-29 12:05:00,69.69862813304687
2018-01-29 12:10:00,67.18767868393459
2018-01-29 12:15:00,70.67471134914551
2018-01-29 12:20:00,65.97437565928257
2018-01-29 12:25:00,58.15153425521719
2018-01-29 12:30:00,62.60334815358247
2018-01-29 12:35:00,68.89881361107088
2018-01-29 12:40:00,48.82419614537219
2018-01-29 12:45:00,59.36030440047939
2018-01-29 12:50:00,50.26453983512025
2018-01-29 12:55:00,50.20135192862191
2018-01-29 13:00:00,49.651015534516475
2018-01-29 13:05:00,52.49316618141918
2018-01-29 13:10:00,50.33575631282561
2018-01-29 13:15:00,40.89982382067839
2018-01-29 13:20:00,54.803640686945286
